revenue_id,usage_id,job_id,asset_id,equipment_type,usage_date,actual_hours,billable_hours,rate_used_cents,rate_source,hire_revenue_cents,float_applied_cents,total_revenue_cents,gst_output_cents,tax_code,bas_g1_cents,bas_1a_cents
REV01166,USE01368,JOB0039,LD002,Loader 4m,2026-05-11,9.5,9.5,20142,Override,191349,0,191349,19135,GST,191349,19135
REV01167,USE01138,JOB0035,DT001,Dump Truck 30T,2026-05-12,10.0,10.0,16595,Override,165950,0,165950,16595,GST,165950,16595
REV01168,USE01162,JOB0035,EX001,13T Excavator,2026-05-12,10.0,10.0,14289,Override,142890,0,142890,14289,GST,142890,14289
REV01169,USE01150,JOB0035,LD001,Loader 3m,2026-05-12,7.5,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01170,USE01218,JOB0036,CP001,Compactor 815F,2026-05-12,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV01171,USE01205,JOB0036,EX002,20T Excavator,2026-05-12,10.0,10.0,15000,Rate card,150000,0,150000,15000,GST,150000,15000
REV01172,USE01192,JOB0036,EX003,26T Excavator,2026-05-12,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV01173,USE01179,JOB0036,EX004,35T Excavator,2026-05-12,8.5,8.5,17000,Rate card,144500,0,144500,14450,GST,144500,14450
REV01174,USE01352,JOB0039,DZ001,Dozer D6,2026-05-12,6.0,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01175,USE01335,JOB0039,GR001,Grader 12M,2026-05-12,8.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01176,USE01318,JOB0039,LD001,Loader 3m,2026-05-12,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01177,USE01369,JOB0039,LD002,Loader 4m,2026-05-12,9.0,9.0,20142,Override,181278,0,181278,18128,GST,181278,18128
REV01178,USE01139,JOB0035,DT001,Dump Truck 30T,2026-05-13,7.5,8.0,16595,Override,132760,0,132760,13276,GST,132760,13276
REV01179,USE01163,JOB0035,EX001,13T Excavator,2026-05-13,9.0,9.0,14289,Override,128601,0,128601,12860,GST,128601,12860
REV01180,USE01151,JOB0035,LD001,Loader 3m,2026-05-13,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01181,USE01219,JOB0036,CP001,Compactor 815F,2026-05-13,7.5,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01182,USE01206,JOB0036,EX002,20T Excavator,2026-05-13,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV01183,USE01193,JOB0036,EX003,26T Excavator,2026-05-13,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV01184,USE01180,JOB0036,EX004,35T Excavator,2026-05-13,10.0,10.0,17000,Rate card,170000,0,170000,17000,GST,170000,17000
REV01185,USE01353,JOB0039,DZ001,Dozer D6,2026-05-13,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV01186,USE01336,JOB0039,GR001,Grader 12M,2026-05-13,9.5,9.5,19000,Rate card,180500,0,180500,18050,GST,180500,18050
REV01187,USE01319,JOB0039,LD001,Loader 3m,2026-05-13,8.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01188,USE01370,JOB0039,LD002,Loader 4m,2026-05-13,10.5,10.5,20142,Override,211491,0,211491,21149,GST,211491,21149
REV01189,USE01140,JOB0035,DT001,Dump Truck 30T,2026-05-14,9.0,9.0,16595,Override,149355,0,149355,14936,GST,149355,14936
REV01190,USE01164,JOB0035,EX001,13T Excavator,2026-05-14,9.0,9.0,14289,Override,128601,0,128601,12860,GST,128601,12860
REV01191,USE01152,JOB0035,LD001,Loader 3m,2026-05-14,10.0,10.0,16000,Rate card,160000,65000,225000,22500,GST,225000,22500
REV01192,USE01220,JOB0036,CP001,Compactor 815F,2026-05-14,8.5,8.5,23000,Rate card,195500,0,195500,19550,GST,195500,19550
REV01193,USE01207,JOB0036,EX002,20T Excavator,2026-05-14,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01194,USE01194,JOB0036,EX003,26T Excavator,2026-05-14,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01195,USE01181,JOB0036,EX004,35T Excavator,2026-05-14,9.5,9.5,17000,Rate card,161500,0,161500,16150,GST,161500,16150
REV01196,USE01354,JOB0039,DZ001,Dozer D6,2026-05-14,7.5,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01197,USE01337,JOB0039,GR001,Grader 12M,2026-05-14,7.5,7.5,19000,Rate card,142500,0,142500,14250,GST,142500,14250
REV01198,USE01320,JOB0039,LD001,Loader 3m,2026-05-14,9.0,9.0,16000,Rate card,144000,65000,209000,20900,GST,209000,20900
REV01199,USE01371,JOB0039,LD002,Loader 4m,2026-05-14,12.0,12.0,20142,Override,241704,0,241704,24170,GST,241704,24170
REV01200,USE01141,JOB0035,DT001,Dump Truck 30T,2026-05-15,9.0,9.0,16595,Override,149355,0,149355,14936,GST,149355,14936
REV01201,USE01165,JOB0035,EX001,13T Excavator,2026-05-15,9.5,9.5,14289,Override,135746,0,135746,13575,GST,135746,13575
REV01202,USE01153,JOB0035,LD001,Loader 3m,2026-05-15,12.0,12.0,16000,Rate card,192000,65000,257000,25700,GST,257000,25700
REV01203,USE01221,JOB0036,CP001,Compactor 815F,2026-05-15,10.5,10.5,23000,Rate card,241500,0,241500,24150,GST,241500,24150
REV01204,USE01208,JOB0036,EX002,20T Excavator,2026-05-15,10.5,10.5,15000,Rate card,157500,0,157500,15750,GST,157500,15750
REV01205,USE01195,JOB0036,EX003,26T Excavator,2026-05-15,7.0,7.0,15000,Rate card,105000,0,105000,10500,GST,105000,10500
REV01206,USE01182,JOB0036,EX004,35T Excavator,2026-05-15,9.5,9.5,17000,Rate card,161500,0,161500,16150,GST,161500,16150
REV01207,USE01355,JOB0039,DZ001,Dozer D6,2026-05-15,10.5,10.5,23000,Rate card,241500,0,241500,24150,GST,241500,24150
REV01208,USE01338,JOB0039,GR001,Grader 12M,2026-05-15,10.5,10.5,19000,Rate card,199500,0,199500,19950,GST,199500,19950
REV01209,USE01321,JOB0039,LD001,Loader 3m,2026-05-15,8.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01210,USE01372,JOB0039,LD002,Loader 4m,2026-05-15,7.5,8.0,20142,Override,161136,0,161136,16114,GST,161136,16114
REV01211,USE01017,JOB0031,EX001,13T Excavator,2026-05-16,8.0,8.0,14000,Rate card,112000,0,112000,11200,GST,112000,11200
REV01212,USE01024,JOB0031,LD002,Loader 4m,2026-05-16,9.5,9.5,18000,Rate card,171000,70000,241000,24100,GST,241000,24100
REV01213,USE01142,JOB0035,DT001,Dump Truck 30T,2026-05-16,9.0,9.0,16595,Override,149355,0,149355,14936,GST,149355,14936
REV01214,USE01166,JOB0035,EX001,13T Excavator,2026-05-16,7.5,8.0,14289,Override,114312,0,114312,11431,GST,114312,11431
REV01215,USE01154,JOB0035,LD001,Loader 3m,2026-05-16,7.5,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01216,USE01222,JOB0036,CP001,Compactor 815F,2026-05-16,9.0,9.0,23000,Rate card,207000,0,207000,20700,GST,207000,20700
REV01217,USE01209,JOB0036,EX002,20T Excavator,2026-05-16,6.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01218,USE01196,JOB0036,EX003,26T Excavator,2026-05-16,6.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01219,USE01183,JOB0036,EX004,35T Excavator,2026-05-16,10.0,10.0,17000,Rate card,170000,0,170000,17000,GST,170000,17000
REV01220,USE01356,JOB0039,DZ001,Dozer D6,2026-05-16,11.0,11.0,23000,Rate card,253000,0,253000,25300,GST,253000,25300
REV01221,USE01339,JOB0039,GR001,Grader 12M,2026-05-16,9.0,9.0,19000,Rate card,171000,0,171000,17100,GST,171000,17100
REV01222,USE01322,JOB0039,LD001,Loader 3m,2026-05-16,8.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01223,USE01373,JOB0039,LD002,Loader 4m,2026-05-16,8.0,8.0,20142,Override,161136,70000,231136,23114,GST,231136,23114
REV01224,USE01018,JOB0031,EX001,13T Excavator,2026-05-18,10.0,10.0,14000,Rate card,140000,0,140000,14000,GST,140000,14000
REV01225,USE01025,JOB0031,LD002,Loader 4m,2026-05-18,7.5,8.0,18000,Rate card,144000,70000,214000,21400,GST,214000,21400
REV01226,USE01143,JOB0035,DT001,Dump Truck 30T,2026-05-18,9.0,9.0,16595,Override,149355,0,149355,14936,GST,149355,14936
REV01227,USE01167,JOB0035,EX001,13T Excavator,2026-05-18,9.5,9.5,14289,Override,135746,0,135746,13575,GST,135746,13575
REV01228,USE01155,JOB0035,LD001,Loader 3m,2026-05-18,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01229,USE01223,JOB0036,CP001,Compactor 815F,2026-05-18,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV01230,USE01210,JOB0036,EX002,20T Excavator,2026-05-18,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01231,USE01197,JOB0036,EX003,26T Excavator,2026-05-18,11.5,11.5,15000,Rate card,172500,0,172500,17250,GST,172500,17250
REV01232,USE01184,JOB0036,EX004,35T Excavator,2026-05-18,11.0,11.0,17000,Rate card,187000,0,187000,18700,GST,187000,18700
REV01233,USE01357,JOB0039,DZ001,Dozer D6,2026-05-18,9.0,9.0,23000,Rate card,207000,0,207000,20700,GST,207000,20700
REV01234,USE01340,JOB0039,GR001,Grader 12M,2026-05-18,11.0,11.0,19000,Rate card,209000,0,209000,20900,GST,209000,20900
REV01235,USE01323,JOB0039,LD001,Loader 3m,2026-05-18,8.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01236,USE01374,JOB0039,LD002,Loader 4m,2026-05-18,8.5,8.5,20142,Override,171207,70000,241207,24121,GST,241207,24121
REV01237,USE01019,JOB0031,EX001,13T Excavator,2026-05-19,9.0,9.0,14000,Rate card,126000,0,126000,12600,GST,126000,12600
REV01238,USE01026,JOB0031,LD002,Loader 4m,2026-05-19,9.0,9.0,18000,Rate card,162000,70000,232000,23200,GST,232000,23200
REV01239,USE01144,JOB0035,DT001,Dump Truck 30T,2026-05-19,11.5,11.5,16595,Override,190842,0,190842,19084,GST,190842,19084
REV01240,USE01168,JOB0035,EX001,13T Excavator,2026-05-19,9.0,9.0,14289,Override,128601,0,128601,12860,GST,128601,12860
REV01241,USE01156,JOB0035,LD001,Loader 3m,2026-05-19,10.5,10.5,16000,Rate card,168000,65000,233000,23300,GST,233000,23300
REV01242,USE01224,JOB0036,CP001,Compactor 815F,2026-05-19,8.0,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01243,USE01211,JOB0036,EX002,20T Excavator,2026-05-19,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01244,USE01198,JOB0036,EX003,26T Excavator,2026-05-19,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV01245,USE01185,JOB0036,EX004,35T Excavator,2026-05-19,8.0,8.0,17000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01246,USE01358,JOB0039,DZ001,Dozer D6,2026-05-19,8.0,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01247,USE01341,JOB0039,GR001,Grader 12M,2026-05-19,10.0,10.0,19000,Rate card,190000,0,190000,19000,GST,190000,19000
REV01248,USE01324,JOB0039,LD001,Loader 3m,2026-05-19,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01249,USE01375,JOB0039,LD002,Loader 4m,2026-05-19,10.0,10.0,20142,Override,201420,70000,271420,27142,GST,271420,27142
REV01250,USE01020,JOB0031,EX001,13T Excavator,2026-05-20,8.0,8.0,14000,Rate card,112000,0,112000,11200,GST,112000,11200
REV01251,USE01027,JOB0031,LD002,Loader 4m,2026-05-20,10.0,10.0,18000,Rate card,180000,70000,250000,25000,GST,250000,25000
REV01252,USE01145,JOB0035,DT001,Dump Truck 30T,2026-05-20,9.5,9.5,16595,Override,157652,0,157652,15765,GST,157652,15765
REV01253,USE01169,JOB0035,EX001,13T Excavator,2026-05-20,8.5,8.5,14289,Override,121456,0,121456,12146,GST,121456,12146
REV01254,USE01157,JOB0035,LD001,Loader 3m,2026-05-20,9.0,9.0,16000,Rate card,144000,65000,209000,20900,GST,209000,20900
REV01255,USE01359,JOB0039,DZ001,Dozer D6,2026-05-20,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV01256,USE01342,JOB0039,GR001,Grader 12M,2026-05-20,8.5,8.5,19000,Rate card,161500,0,161500,16150,GST,161500,16150
REV01257,USE01325,JOB0039,LD001,Loader 3m,2026-05-20,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV01258,USE01376,JOB0039,LD002,Loader 4m,2026-05-20,8.5,8.5,20142,Override,171207,70000,241207,24121,GST,241207,24121
REV01259,USE01021,JOB0031,EX001,13T Excavator,2026-05-21,7.5,8.0,14000,Rate card,112000,0,112000,11200,GST,112000,11200
REV01260,USE01028,JOB0031,LD002,Loader 4m,2026-05-21,9.0,9.0,18000,Rate card,162000,70000,232000,23200,GST,232000,23200
REV01261,USE01146,JOB0035,DT001,Dump Truck 30T,2026-05-21,9.0,9.0,16595,Override,149355,0,149355,14936,GST,149355,14936
REV01262,USE01170,JOB0035,EX001,13T Excavator,2026-05-21,9.0,9.0,14289,Override,128601,0,128601,12860,GST,128601,12860
REV01263,USE01158,JOB0035,LD001,Loader 3m,2026-05-21,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV01264,USE01360,JOB0039,DZ001,Dozer D6,2026-05-21,7.5,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01265,USE01343,JOB0039,GR001,Grader 12M,2026-05-21,7.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01266,USE01326,JOB0039,LD001,Loader 3m,2026-05-21,9.0,9.0,16000,Rate card,144000,65000,209000,20900,GST,209000,20900
REV01267,USE01377,JOB0039,LD002,Loader 4m,2026-05-21,12.0,12.0,20142,Override,241704,70000,311704,31170,GST,311704,31170
REV01268,USE01022,JOB0031,EX001,13T Excavator,2026-05-22,9.5,9.5,14000,Rate card,133000,0,133000,13300,GST,133000,13300
REV01269,USE01029,JOB0031,LD002,Loader 4m,2026-05-22,7.5,8.0,18000,Rate card,144000,70000,214000,21400,GST,214000,21400
REV01270,USE01147,JOB0035,DT001,Dump Truck 30T,2026-05-22,9.5,9.5,16595,Override,157652,0,157652,15765,GST,157652,15765
REV01271,USE01171,JOB0035,EX001,13T Excavator,2026-05-22,9.0,9.0,14289,Override,128601,0,128601,12860,GST,128601,12860
REV01272,USE01159,JOB0035,LD001,Loader 3m,2026-05-22,7.5,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01273,USE01023,JOB0031,EX001,13T Excavator,2026-05-23,8.0,8.0,14000,Rate card,112000,0,112000,11200,GST,112000,11200
REV01274,USE01030,JOB0031,LD002,Loader 4m,2026-05-23,8.0,8.0,18000,Rate card,144000,0,144000,14400,GST,144000,14400
REV01275,USE01148,JOB0035,DT001,Dump Truck 30T,2026-05-23,9.0,9.0,16595,Override,149355,0,149355,14936,GST,149355,14936
REV01276,USE01172,JOB0035,EX001,13T Excavator,2026-05-23,7.5,8.0,14289,Override,114312,0,114312,11431,GST,114312,11431
REV01277,USE01160,JOB0035,LD001,Loader 3m,2026-05-23,9.0,9.0,16000,Rate card,144000,0,144000,14400,GST,144000,14400
REV01278,USE01125,JOB0034,BC001,Bobcat+8T Tipper,2026-06-01,10.0,10.0,14500,Rate card,145000,50000,195000,19500,GST,195000,19500
REV01279,USE01131,JOB0034,CP001,Compactor 815F,2026-06-01,9.5,9.5,23000,Rate card,218500,80000,298500,29850,GST,298500,29850
REV01280,USE01107,JOB0034,DZ001,Dozer D6,2026-06-01,8.5,8.5,23000,Rate card,195500,90000,285500,28550,GST,285500,28550
REV01281,USE01119,JOB0034,EX002,20T Excavator,2026-06-01,10.0,10.0,15000,Rate card,150000,60000,210000,21000,GST,210000,21000
REV01282,USE01113,JOB0034,EX004,35T Excavator,2026-06-01,8.5,8.5,17000,Rate card,144500,70000,214500,21450,GST,214500,21450
REV01283,USE01126,JOB0034,BC001,Bobcat+8T Tipper,2026-06-02,9.5,9.5,14500,Rate card,137750,0,137750,13775,GST,137750,13775
REV01284,USE01132,JOB0034,CP001,Compactor 815F,2026-06-02,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV01285,USE01108,JOB0034,DZ001,Dozer D6,2026-06-02,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV01286,USE01120,JOB0034,EX002,20T Excavator,2026-06-02,6.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01287,USE01114,JOB0034,EX004,35T Excavator,2026-06-02,9.0,9.0,17000,Rate card,153000,0,153000,15300,GST,153000,15300
REV01288,USE01127,JOB0034,BC001,Bobcat+8T Tipper,2026-06-03,7.5,8.0,14500,Rate card,116000,0,116000,11600,GST,116000,11600
REV01289,USE01133,JOB0034,CP001,Compactor 815F,2026-06-03,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV01290,USE01109,JOB0034,DZ001,Dozer D6,2026-06-03,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV01291,USE01121,JOB0034,EX002,20T Excavator,2026-06-03,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01292,USE01115,JOB0034,EX004,35T Excavator,2026-06-03,6.5,8.0,17000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01293,USE01095,JOB0033,DT001,Dump Truck 30T,2026-06-04,9.0,9.0,18500,Rate card,166500,70000,236500,23650,GST,236500,23650
REV01294,USE01103,JOB0033,EX005,50T Excavator,2026-06-04,10.0,10.0,21000,Rate card,210000,90000,300000,30000,GST,300000,30000
REV01295,USE01099,JOB0033,GR001,Grader 12M,2026-06-04,8.0,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV01296,USE01128,JOB0034,BC001,Bobcat+8T Tipper,2026-06-04,8.5,8.5,14500,Rate card,123250,0,123250,12325,GST,123250,12325
REV01297,USE01134,JOB0034,CP001,Compactor 815F,2026-06-04,10.5,10.5,23000,Rate card,241500,0,241500,24150,GST,241500,24150
REV01298,USE01110,JOB0034,DZ001,Dozer D6,2026-06-04,9.0,9.0,23000,Rate card,207000,0,207000,20700,GST,207000,20700
REV01299,USE01122,JOB0034,EX002,20T Excavator,2026-06-04,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01300,USE01116,JOB0034,EX004,35T Excavator,2026-06-04,10.5,10.5,17000,Rate card,178500,0,178500,17850,GST,178500,17850
REV01301,USE01096,JOB0033,DT001,Dump Truck 30T,2026-06-05,8.0,8.0,18500,Rate card,148000,0,148000,14800,GST,148000,14800
REV01302,USE01104,JOB0033,EX005,50T Excavator,2026-06-05,10.5,10.5,21000,Rate card,220500,0,220500,22050,GST,220500,22050
REV01303,USE01100,JOB0033,GR001,Grader 12M,2026-06-05,9.0,9.0,19000,Rate card,171000,0,171000,17100,GST,171000,17100
REV01304,USE01129,JOB0034,BC001,Bobcat+8T Tipper,2026-06-05,7.5,8.0,14500,Rate card,116000,0,116000,11600,GST,116000,11600
REV01305,USE01135,JOB0034,CP001,Compactor 815F,2026-06-05,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV01306,USE01111,JOB0034,DZ001,Dozer D6,2026-06-05,8.5,8.5,23000,Rate card,195500,0,195500,19550,GST,195500,19550
REV01307,USE01123,JOB0034,EX002,20T Excavator,2026-06-05,11.5,11.5,15000,Rate card,172500,0,172500,17250,GST,172500,17250
REV01308,USE01117,JOB0034,EX004,35T Excavator,2026-06-05,9.5,9.5,17000,Rate card,161500,0,161500,16150,GST,161500,16150
REV01309,USE01097,JOB0033,DT001,Dump Truck 30T,2026-06-06,7.0,8.0,18500,Rate card,148000,0,148000,14800,GST,148000,14800
REV01310,USE01105,JOB0033,EX005,50T Excavator,2026-06-06,10.0,10.0,21000,Rate card,210000,0,210000,21000,GST,210000,21000
REV01311,USE01101,JOB0033,GR001,Grader 12M,2026-06-06,8.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01312,USE01130,JOB0034,BC001,Bobcat+8T Tipper,2026-06-06,7.5,8.0,14500,Rate card,116000,0,116000,11600,GST,116000,11600
REV01313,USE01136,JOB0034,CP001,Compactor 815F,2026-06-06,8.0,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01314,USE01112,JOB0034,DZ001,Dozer D6,2026-06-06,9.0,9.0,23000,Rate card,207000,0,207000,20700,GST,207000,20700
REV01315,USE01124,JOB0034,EX002,20T Excavator,2026-06-06,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV01316,USE01118,JOB0034,EX004,35T Excavator,2026-06-06,7.5,8.0,17000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01317,USE00352,JOB0010,CP001,Compactor 815F,2026-06-08,6.0,8.0,23607,Override,188856,80000,268856,26886,GST,268856,26886
REV01318,USE00320,JOB0010,DZ001,Dozer D6,2026-06-08,9.5,9.5,20627,Override,195956,90000,285956,28596,GST,285956,28596
REV01319,USE00336,JOB0010,EX003,26T Excavator,2026-06-08,8.5,8.5,15000,Rate card,127500,65000,192500,19250,GST,192500,19250
REV01320,USE00344,JOB0010,EX005,50T Excavator,2026-06-08,7.0,8.0,21000,Rate card,168000,90000,258000,25800,GST,258000,25800
REV01321,USE00328,JOB0010,GR001,Grader 12M,2026-06-08,8.0,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV01322,USE00705,JOB0022,BC001,Bobcat+8T Tipper,2026-06-08,9.5,9.5,15217,Override,144562,0,144562,14456,GST,144562,14456
REV01323,USE00750,JOB0022,DZ001,Dozer D6,2026-06-08,7.0,7.0,24885,Override,174195,90000,264195,26420,GST,264195,26420
REV01324,USE00735,JOB0022,EX001,13T Excavator,2026-06-08,9.0,9.0,14000,Rate card,126000,50000,176000,17600,GST,176000,17600
REV01325,USE00720,JOB0022,LD001,Loader 3m,2026-06-08,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV01326,USE01098,JOB0033,DT001,Dump Truck 30T,2026-06-08,9.0,9.0,18500,Rate card,166500,0,166500,16650,GST,166500,16650
REV01327,USE01106,JOB0033,EX005,50T Excavator,2026-06-08,9.5,9.5,21000,Rate card,199500,90000,289500,28950,GST,289500,28950
REV01328,USE01102,JOB0033,GR001,Grader 12M,2026-06-08,9.0,9.0,19000,Rate card,171000,80000,251000,25100,GST,251000,25100
REV01329,USE00353,JOB0010,CP001,Compactor 815F,2026-06-09,11.5,11.5,23607,Override,271480,0,271480,27148,GST,271480,27148
REV01330,USE00321,JOB0010,DZ001,Dozer D6,2026-06-09,9.0,9.0,20627,Override,185643,90000,275643,27564,GST,275643,27564
REV01331,USE00337,JOB0010,EX003,26T Excavator,2026-06-09,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01332,USE00345,JOB0010,EX005,50T Excavator,2026-06-09,8.0,8.0,21000,Rate card,168000,90000,258000,25800,GST,258000,25800
REV01333,USE00329,JOB0010,GR001,Grader 12M,2026-06-09,6.5,8.0,19000,Rate card,152000,80000,232000,23200,GST,232000,23200
REV01334,USE00706,JOB0022,BC001,Bobcat+8T Tipper,2026-06-09,8.0,8.0,15217,Override,121736,0,121736,12174,GST,121736,12174
REV01335,USE00751,JOB0022,DZ001,Dozer D6,2026-06-09,10.0,10.0,24885,Override,248850,90000,338850,33885,GST,338850,33885
REV01336,USE00736,JOB0022,EX001,13T Excavator,2026-06-09,8.0,8.0,14000,Rate card,112000,0,112000,11200,GST,112000,11200
REV01337,USE00721,JOB0022,LD001,Loader 3m,2026-06-09,9.5,9.5,16000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01338,USE00354,JOB0010,CP001,Compactor 815F,2026-06-10,8.5,8.5,23607,Override,200660,0,200660,20066,GST,200660,20066
REV01339,USE00322,JOB0010,DZ001,Dozer D6,2026-06-10,9.0,9.0,20627,Override,185643,90000,275643,27564,GST,275643,27564
REV01340,USE00338,JOB0010,EX003,26T Excavator,2026-06-10,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV01341,USE00346,JOB0010,EX005,50T Excavator,2026-06-10,11.0,11.0,21000,Rate card,231000,0,231000,23100,GST,231000,23100
REV01342,USE00330,JOB0010,GR001,Grader 12M,2026-06-10,9.0,9.0,19000,Rate card,171000,0,171000,17100,GST,171000,17100
REV01343,USE00707,JOB0022,BC001,Bobcat+8T Tipper,2026-06-10,7.5,8.0,15217,Override,121736,0,121736,12174,GST,121736,12174
REV01344,USE00752,JOB0022,DZ001,Dozer D6,2026-06-10,11.0,11.0,24885,Override,273735,90000,363735,36374,GST,363735,36374
REV01345,USE00737,JOB0022,EX001,13T Excavator,2026-06-10,10.5,10.5,14000,Rate card,147000,0,147000,14700,GST,147000,14700
REV01346,USE00722,JOB0022,LD001,Loader 3m,2026-06-10,7.5,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV01347,USE00355,JOB0010,CP001,Compactor 815F,2026-06-11,7.5,8.0,23607,Override,188856,0,188856,18886,GST,188856,18886
REV01348,USE00323,JOB0010,DZ001,Dozer D6,2026-06-11,7.5,8.0,20627,Override,165016,90000,255016,25502,GST,255016,25502
REV01349,USE00339,JOB0010,EX003,26T Excavator,2026-06-11,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01350,USE00347,JOB0010,EX005,50T Excavator,2026-06-11,9.0,9.0,21000,Rate card,189000,0,189000,18900,GST,189000,18900
REV01351,USE00331,JOB0010,GR001,Grader 12M,2026-06-11,8.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01352,USE00708,JOB0022,BC001,Bobcat+8T Tipper,2026-06-11,9.0,9.0,15217,Override,136953,0,136953,13695,GST,136953,13695
REV01353,USE00753,JOB0022,DZ001,Dozer D6,2026-06-11,10.5,10.5,24885,Override,261292,90000,351292,35129,GST,351292,35129
REV01354,USE00738,JOB0022,EX001,13T Excavator,2026-06-11,8.5,8.5,14000,Rate card,119000,0,119000,11900,GST,119000,11900
REV01355,USE00723,JOB0022,LD001,Loader 3m,2026-06-11,8.5,8.5,16000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01356,USE00356,JOB0010,CP001,Compactor 815F,2026-06-12,11.5,11.5,23607,Override,271480,0,271480,27148,GST,271480,27148
REV01357,USE00324,JOB0010,DZ001,Dozer D6,2026-06-12,7.5,7.5,20627,Override,154702,90000,244702,24470,GST,244702,24470
REV01358,USE00340,JOB0010,EX003,26T Excavator,2026-06-12,11.5,11.5,15000,Rate card,172500,0,172500,17250,GST,172500,17250
REV01359,USE00348,JOB0010,EX005,50T Excavator,2026-06-12,9.0,9.0,21000,Rate card,189000,0,189000,18900,GST,189000,18900
REV01360,USE00332,JOB0010,GR001,Grader 12M,2026-06-12,9.5,9.5,19000,Rate card,180500,0,180500,18050,GST,180500,18050
REV01361,USE00709,JOB0022,BC001,Bobcat+8T Tipper,2026-06-12,9.0,9.0,15217,Override,136953,0,136953,13695,GST,136953,13695
